0,2020-07-06 11:43:20.122832,AVNW, 0.0, 0, 19.98, 21.5, 1.52, 3.0, 0.02
0,2020-07-06 11:43:33.471953,AVXL, 0.6666, 0, 4.74, 11.0, 6.26, 6.0, 3.26
0,2020-07-06 11:43:39.052536,AWAY, -1, -1, 18.9, 36.05, 17.15, 7.31, 12.1
0,2020-07-06 11:43:43.462833,AWH, 0.5714, 0, 3.775, 47.0, 43.23, 0.0, 43.23
0,2020-07-06 11:44:21.411515,AWRE, -1, -1, 3.1745, 6.0, 2.83, 0.0, 2.83
0,2020-07-06 11:44:27.157096,AX, 1.0, 0, 20.68, 26.83, 6.15, 3.0, 4.32
0,2020-07-06 11:44:32.606928,AXGN, 1.0, 1, 11.46, 21.4, 9.94, 18.0, 0.54
0,2020-07-06 11:44:34.776401,AXGT, 1.0, 0, 2.7999, 19.36, 16.56, 34.0, 7.2
0,2020-07-06 11:44:38.547936,AXLA, 0.4444, 1, 5.1492, 14.0, 8.85, 14.0, 1.85
0,2020-07-06 11:44:51.129465,AXSM, 1.0, 0, 82.65, 162.5, 79.85, 95.0, 32.35
0,2020-07-06 11:45:38.583691,AZRX, -1, -1, 0.8356, 4.75, 3.91, 5.0, 1.16
0,2020-07-06 11:45:42.058380,AZZ, 1.0, 0, 33.53, 48.5, 14.97, 1.0, 14.47
0,2020-07-06 11:46:33.359767,BANR, 1.0, 0, 35.51, 42.83, 7.32, 12.0, 4.49
0,2020-07-06 11:46:35.560126,BANX, -1, -1, 16.82, 22.0, 5.18, 4.0, 3.18
0,2020-07-06 11:46:37.277374,BAP, -1, -1, 133.09, 217.3, 84.21, 104.0, 27.91
0,2020-07-06 11:46:45.729185,BATRA, -1, -1, 19.02, 39.16, 20.14, 8.31, 15.98
0,2020-07-06 11:46:47.381982,BATRK, -1, -1, 18.53, 19.0, 0.47, 0.0, 0.47
0,2020-07-06 11:47:30.825570,BBD, -1, -1, 4.15, 6.71, 2.56, 5.73, 0.39
0,2020-07-06 11:47:42.854162,BBGI, -1, -1, 2.17, 5.0, 2.83, 0.0, 2.83
0,2020-07-06 11:47:51.079230,BBIO, 0.6666, 0, 30.44, 44.75, 14.31, 14.0, 6.56
0,2020-07-06 11:48:23.352875,BBX, -1, -1, 2.444, 7.5, 5.06, 1.0, 4.56
